attachment_id,text,user_id,begin,end,train
1c8f6162-0276-4b40-be89-1866c6788518,вы,46dd04a1caa75ed3082b573cb5a3ad26,8,40,True
8142acf6-de55-40d8-93fb-8aa89aa64fc7,слишком,feea6c22175f962ab28452f7314d1bc0,29,81,True
d983e18e-de65-4e58-a564-53d1e48c9066,позволить,46dd04a1caa75ed3082b573cb5a3ad26,12,50,True
6becb623-c16d-4dab-9b86-baa7f885c2c8,привезти,46dd04a1caa75ed3082b573cb5a3ad26,9,58,True
3997ba3e-1abd-4f37-a539-2bda0ddba63a,петь,46dd04a1caa75ed3082b573cb5a3ad26,13,85,True
6c8d5a31-5ebc-428c-adf1-37f0b78660cf,вам,feea6c22175f962ab28452f7314d1bc0,22,57,True
c69e4230-b60a-40e0-9075-167d4fdd38d3,вам,46dd04a1caa75ed3082b573cb5a3ad26,10,36,True
0fa5ae19-af51-46c4-af7d-ddad36bebc79,наверху,46dd04a1caa75ed3082b573cb5a3ad26,3,47,True
1fdcfce5-0f30-4225-88e2-3ef19c77e9eb,над,db573f94204e56e0cf3fc2ea000e5bdc,23,77,True
cbad8c19-e054-4e54-9bf2-9fda6a62ee6d,наверху,feea6c22175f962ab28452f7314d1bc0,29,89,True
2f0bbf36-85d8-4814-8c58-af95ecef3da6,наружу,46dd04a1caa75ed3082b573cb5a3ad26,10,46,True
d2eb2288-d4e3-4b9e-9e2b-99201b457bb4,терять,db573f94204e56e0cf3fc2ea000e5bdc,20,67,True
96e25479-6ba8-46d9-86b1-e7ac565adc70,предложить,db573f94204e56e0cf3fc2ea000e5bdc,16,69,True
339e7c8a-edaa-46e9-9bb5-e88fb44ed3a0,те,46dd04a1caa75ed3082b573cb5a3ad26,7,43,True
79225dd3-17b5-4981-95f7-e4b33024bd4c,замужем,0df9d6e419cb18069e696edaa170ba87,34,84,True
3dd780fd-71f3-406d-92e8-954227d90971,от,db573f94204e56e0cf3fc2ea000e5bdc,25,78,True
d1539615-b86b-4871-a5cb-0231a52bc927,минимум,db573f94204e56e0cf3fc2ea000e5bdc,15,53,True
68b0162c-e061-41e5-80b2-b7803a4f8228,прийти,46dd04a1caa75ed3082b573cb5a3ad26,1,49,True
de42863b-9ac3-4e0f-9837-48acf366f551,теперь,db573f94204e56e0cf3fc2ea000e5bdc,20,59,True
9785e1d4-3fff-4d1b-a15f-798a46b57422,вас,a2831ac841c337c541b9f89d169ec69b,15,52,True
49df455e-865c-4827-b895-82f59b217603,около,db573f94204e56e0cf3fc2ea000e5bdc,19,80,True
8386c9fa-8a0a-48fc-ab4d-b65cd0c43dfd,привезти,a2831ac841c337c541b9f89d169ec69b,14,57,True
680ed6c3-eb10-41da-a90a-8ead9df14fb7,слишком,a2831ac841c337c541b9f89d169ec69b,14,53,True
9c0ad1dd-b3c2-49a3-a7f3-a1b7e941bfed,нам,db573f94204e56e0cf3fc2ea000e5bdc,19,54,True
9728e067-0773-4138-b009-ef7288fc39f4,её,46dd04a1caa75ed3082b573cb5a3ad26,18,55,True
f565d120-9178-492a-a8b4-6599aa713d5a,прекрасный,db573f94204e56e0cf3fc2ea000e5bdc,13,61,True
f45c6c96-6dff-4df0-aefb-93bea412e0d5,всё,46dd04a1caa75ed3082b573cb5a3ad26,7,49,True
98b6e256-cc93-4910-96a3-026505ec16f3,дать,db573f94204e56e0cf3fc2ea000e5bdc,19,72,True
2195268e-3411-4e97-8fb2-b90714287426,женат,46dd04a1caa75ed3082b573cb5a3ad26,8,40,True
c55d005c-39ce-4319-9982-0467293f1d2c,взять,db573f94204e56e0cf3fc2ea000e5bdc,15,62,True
ebf0b1d4-e75a-45ee-994c-f21154323c60,привезти,feea6c22175f962ab28452f7314d1bc0,36,95,True
efcd2acd-424d-4eb1-b203-86170479ddfa,бы,46dd04a1caa75ed3082b573cb5a3ad26,14,54,True
288e6948-36a5-416d-bf4b-67eca4ad7ce7,прийти,a2831ac841c337c541b9f89d169ec69b,20,71,True
d6d62c9b-5bb9-4c5e-979d-ee66281b3e10,позволить,db573f94204e56e0cf3fc2ea000e5bdc,8,59,True
0f020776-34d1-4dcb-b05f-a46b4079e300,показать,a2831ac841c337c541b9f89d169ec69b,18,63,True
ed94975d-3dad-447e-96b4-469b2f206cf9,те,a2831ac841c337c541b9f89d169ec69b,22,57,True
a00ecb5b-759c-4eaa-ad96-78b9d87be9c8,прийти,feea6c22175f962ab28452f7314d1bc0,35,99,True
09c980a6-60e3-4c95-9aff-6dd3f0290a74,слишком,db573f94204e56e0cf3fc2ea000e5bdc,16,67,True
0f02bf01-0f76-448a-a0e4-b43096c92990,вы,db573f94204e56e0cf3fc2ea000e5bdc,13,53,True
45d3291b-0868-4f14-b709-17eb0ba62f83,им,33b317c5a26046cafcd795a2fe4e919e,31,96,True
db1f8965-3225-4bac-b9db-1d33aaf751cc,те,feea6c22175f962ab28452f7314d1bc0,42,82,True
4399b066-bd5e-486f-b594-eb4d4d78318d,ясный,0df9d6e419cb18069e696edaa170ba87,26,83,True
aee337a8-e9d8-4c65-851d-19a83a095cd1,петь,db573f94204e56e0cf3fc2ea000e5bdc,11,75,True
e1d17d80-e0ab-4596-ae5e-b3eb3f603593,вам,db573f94204e56e0cf3fc2ea000e5bdc,28,69,True
cf0af5ab-caf4-43d0-bba3-e6da22be9ad7,её,a2831ac841c337c541b9f89d169ec69b,19,63,True
befca264-8882-46f7-a07e-60a20b6f7953,наружу,feea6c22175f962ab28452f7314d1bc0,30,87,True
242b3755-b010-4b5a-9f7a-74ac226d7712,что-нибудь,db573f94204e56e0cf3fc2ea000e5bdc,19,75,True
677d0372-7ecc-4d2a-8a45-53df0831f4a5,наверху,a2831ac841c337c541b9f89d169ec69b,18,60,True
6498e36d-4486-47d8-93c6-31087b5f7e9a,теперь,0df9d6e419cb18069e696edaa170ba87,30,83,True
d38bb23c-9868-42da-985a-40643a67fa10,женат,feea6c22175f962ab28452f7314d1bc0,38,91,True
ed66b0ff-fd37-4050-ab98-6114d72d9826,показать,db573f94204e56e0cf3fc2ea000e5bdc,17,63,True
00750fe3-0d8c-4de7-9c3b-65addc77609c,наружу,db573f94204e56e0cf3fc2ea000e5bdc,21,70,True
765e4c0b-0337-46c1-9e02-a25226349696,всё,feea6c22175f962ab28452f7314d1bc0,24,72,True
94b39414-94dc-4296-ba12-a1233cac2e9e,вас,db573f94204e56e0cf3fc2ea000e5bdc,21,57,True
de56d87d-b8b3-4049-823f-051f22c50796,привезти,db573f94204e56e0cf3fc2ea000e5bdc,17,69,True
3c2f020c-8e39-4fd1-87e8-8553bd6eff52,эти,0041ec866777f12c384b64d8cd636277,28,79,True
d37b3521-93af-4318-8ba4-a6f860f7a1c0,что-нибудь,0df9d6e419cb18069e696edaa170ba87,24,89,True
f8fb630c-0b4a-4ef7-84d4-836e17ddfe44,прийти,db573f94204e56e0cf3fc2ea000e5bdc,18,71,True
45f619f8-18f0-49c0-a536-68c0a79d7ebf,из-за,20f1589682a8e64769ae2ebc21b5fb6b,28,77,True
124a6fb7-902e-44f3-968e-ba138f6d307c,те,db573f94204e56e0cf3fc2ea000e5bdc,23,62,True
32475b40-3c50-41e3-a902-6919ddadb210,закончить,0041ec866777f12c384b64d8cd636277,18,87,True
86809cae-f440-4fbb-98fc-5dd91419bdff,дать,0df9d6e419cb18069e696edaa170ba87,27,64,True
eb74911e-ee58-4772-aa1b-17ae76a48bf4,немедленно,20f1589682a8e64769ae2ebc21b5fb6b,23,65,True
ccd71f45-4916-4e29-8360-e0670b1fd2bb,бы,db573f94204e56e0cf3fc2ea000e5bdc,26,70,True
57d6f5fd-d458-4ab7-bd4f-46a34a79443e,остановить,20f1589682a8e64769ae2ebc21b5fb6b,23,87,True
1a9d4c1c-e76d-4ce3-bc3b-c72be0fbb8e2,им,20f1589682a8e64769ae2ebc21b5fb6b,33,99,True
a5091f0b-1a89-478c-98b6-99e500004fdb,всё,db573f94204e56e0cf3fc2ea000e5bdc,35,73,True
bebbf351-a5ad-4197-9c88-09b6f62b110f,её,db573f94204e56e0cf3fc2ea000e5bdc,26,96,True
1258ab8c-f06b-49b5-aad7-3316aa518b0a,этот,33b317c5a26046cafcd795a2fe4e919e,37,86,True
042a208c-42f7-48a7-bfa7-d85713aadd95,который,6fefb7617d77222efd121f4a2d6a79d6,22,80,True
56a6c32b-9956-4d9b-bd92-0ac13a913a0d,этот,f2dc6eab563f93d86629c1cfe479f09d,15,47,True
cc3c5828-5627-4116-8981-642644e59196,около,f2dc6eab563f93d86629c1cfe479f09d,11,43,True
41615a13-f9c7-4384-be25-368810e15b28,проверить,33b317c5a26046cafcd795a2fe4e919e,24,98,True
2d9fc999-d9b7-4c92-95b1-ad2e3f717b14,вы,0df9d6e419cb18069e696edaa170ba87,33,85,True
e54074d4-482b-46d0-aabf-39eecdcfdf0a,слишком,0df9d6e419cb18069e696edaa170ba87,26,72,True
c2fab240-5fed-4c6c-a543-bf31af836fdd,чудесный,20f1589682a8e64769ae2ebc21b5fb6b,31,79,True
1e852824-ac24-4f03-a30f-22397ad551e1,вас,0df9d6e419cb18069e696edaa170ba87,29,74,True
08ad459b-b6e6-48cc-9811-6d3408ab6177,привезти,0df9d6e419cb18069e696edaa170ba87,28,79,True
14e1101f-ff10-4729-b2b9-1f3597fd9b25,нам,f2dc6eab563f93d86629c1cfe479f09d,21,47,True
c7b7fa78-2986-4ccd-933f-71368b5bf16b,позволить,f2dc6eab563f93d86629c1cfe479f09d,23,51,True
dc543606-a80d-4ee5-8307-a8150ff24bd1,из-за,e75f778bbca49e64fdfb582b30648ca9,44,118,True
a3de7f48-9d59-4b98-b9cd-4f5084a10079,прийти,0df9d6e419cb18069e696edaa170ba87,26,95,True
f37460ac-c6db-4b3e-8365-5b3f7fb18c85,проверить,20f1589682a8e64769ae2ebc21b5fb6b,27,76,True
ecf91825-b201-427e-bffb-597222769987,прекрасный,f2dc6eab563f93d86629c1cfe479f09d,14,48,True
e6a272bc-fe22-4614-b42e-c1a987c9571a,эти,81c0cdc37caa67e7ddf8e06c0a4443c8,17,65,True
56e539c1-13b2-470e-bafa-c9a97d1ca4c7,показать,0df9d6e419cb18069e696edaa170ba87,23,81,True
09014284-43c4-4501-8eb4-74251ef4ce9b,этот,6fefb7617d77222efd121f4a2d6a79d6,49,115,True
2eb18d72-56cc-4473-94f5-404b8cac7066,эти,ab460ff83e8c5b13a705a9e2081023c2,11,47,True
8dfba5e6-3255-464f-a79d-01d75a5c9335,вы,f2dc6eab563f93d86629c1cfe479f09d,21,43,True
923a7bec-740c-493f-a511-6f9cfb7952cc,над,20f1589682a8e64769ae2ebc21b5fb6b,25,93,True
90c28da9-887d-4312-b443-1e51fb311d98,подруга,20f1589682a8e64769ae2ebc21b5fb6b,27,100,True
501af53a-b02d-4efb-9e49-b5bc5c00bb14,остаться,20f1589682a8e64769ae2ebc21b5fb6b,37,96,True
143b1b96-feee-4503-b765-958d056d573a,бы,0df9d6e419cb18069e696edaa170ba87,26,72,True
309e28ed-5894-4f66-b98d-535f81bbd0d2,наверху,f2dc6eab563f93d86629c1cfe479f09d,12,54,True
50fbc61b-eb76-4319-bcef-bd99ebee30cf,немедленно,ab460ff83e8c5b13a705a9e2081023c2,9,63,True
6a30c47c-e73b-4035-8595-fcb6e4ff640d,её,0df9d6e419cb18069e696edaa170ba87,21,69,True
52c357cb-1ca5-4f6f-aa96-a794045c774b,им,e75f778bbca49e64fdfb582b30648ca9,24,79,True
9ecf0241-afc5-4a8c-841b-6e43e0c843b3,показать,f2dc6eab563f93d86629c1cfe479f09d,7,43,True
357c1ae5-87c8-47a4-aea5-05b2a399beb5,минимум,20f1589682a8e64769ae2ebc21b5fb6b,40,81,True
9aa62389-622c-478c-9b9c-e1fbd8c8cf7d,всё,0df9d6e419cb18069e696edaa170ba87,36,90,True
0d8c33d9-2f8d-4f0f-957c-a1b238ee38ab,взять,f2dc6eab563f93d86629c1cfe479f09d,21,42,True
9031b39c-0f7a-4fba-bd35-a09f29692f20,теперь,20f1589682a8e64769ae2ebc21b5fb6b,32,76,True
8cb4a653-ab1c-4479-8037-4c7f750744dd,терять,20f1589682a8e64769ae2ebc21b5fb6b,33,88,True
05a9a540-6cfe-4f7c-b998-2d3375d36232,который,e75f778bbca49e64fdfb582b30648ca9,15,56,True
d9b7cdac-e6ba-461a-ba73-71f8528b42a9,всё,f2dc6eab563f93d86629c1cfe479f09d,11,40,True
c28149ae-e2ba-450e-860a-bd993303f7fc,изучить,33b317c5a26046cafcd795a2fe4e919e,24,69,True
420ee39e-9420-413b-8d2b-9a5fc99146b0,что-нибудь,20f1589682a8e64769ae2ebc21b5fb6b,37,107,True
6d7cb0d5-54c8-48e1-b5d8-1c688ff09dfa,нам,20f1589682a8e64769ae2ebc21b5fb6b,37,78,True
6d9e74bd-9ba7-4899-b2c8-9a354ba9ca71,немедленно,e75f778bbca49e64fdfb582b30648ca9,11,45,True
621a3d78-45d0-4c40-a09a-13c0b921abb1,её,f2dc6eab563f93d86629c1cfe479f09d,19,48,True
a153a5f1-72b0-4b16-a0e0-1a0ae9638990,слишком,20f1589682a8e64769ae2ebc21b5fb6b,22,73,True
7ca7d0c6-8be7-45d2-92aa-bdac3e98ee70,над,ab460ff83e8c5b13a705a9e2081023c2,11,56,True
a2ff633b-94c1-4641-9ecf-dbfee133871e,прийти,20f1589682a8e64769ae2ebc21b5fb6b,20,74,True
700e7d65-4691-48af-b86e-ef5e01ee6c86,ясный,ab460ff83e8c5b13a705a9e2081023c2,3,60,True
caa4e97f-a096-450f-a42d-e6f66d7592b8,предложить,ab460ff83e8c5b13a705a9e2081023c2,4,55,True
da8acdce-1bc1-4419-a5f3-dabd681153c8,предложить,33b317c5a26046cafcd795a2fe4e919e,25,65,True
4699249c-3f2b-48fa-bd7b-4359dbe491f4,нам,ab460ff83e8c5b13a705a9e2081023c2,0,41,True
cce8a389-0356-4535-909c-9aaaaca27671,теперь,ab460ff83e8c5b13a705a9e2081023c2,13,49,True
59b4bcd5-de9d-492b-9866-97a358c00b0b,им,ad71ee6996c897e759036b345d7b240e,20,60,True
a26717dd-39f3-473c-b117-338472881de3,теперь,33b317c5a26046cafcd795a2fe4e919e,34,56,True
579ef55b-339d-49bc-ad23-33978acc5465,из-за,ad71ee6996c897e759036b345d7b240e,16,108,True
70ef4a48-e6a6-4389-ba2e-82ca26dea2a7,взять,ab460ff83e8c5b13a705a9e2081023c2,6,37,True
5a007635-89d8-4b65-9e5a-49c076932738,от,ab460ff83e8c5b13a705a9e2081023c2,14,76,True
b9dc497b-20e1-4775-9811-242e94ffd64b,изучить,6fefb7617d77222efd121f4a2d6a79d6,23,87,True
dd1f4ea7-e958-450e-a5a1-5169fafaf1f4,минимум,6fefb7617d77222efd121f4a2d6a79d6,33,72,True
7131d7da-8e5f-4142-9314-7c292ca9017a,теперь,6fefb7617d77222efd121f4a2d6a79d6,41,89,True
2a91bc48-e409-4ed5-9be8-cddb3a62161d,терять,6fefb7617d77222efd121f4a2d6a79d6,43,92,True
29296d0f-5409-4312-96ba-9be1ae31bc1b,немедленно,95af8e702c909eee7145c6dc1a3d756b,16,45,True
fe35b83b-32b7-4aa4-8918-6c53603f7778,немедленно,154a5a96cdb51a98d40895acdcc0de60,40,96,True
b4c35248-9cb9-4d89-9d12-7d99b8b29a1b,из-за,95af8e702c909eee7145c6dc1a3d756b,15,115,True
6b99c32f-07d8-494b-9d05-a25b9bde8d81,женат,ab460ff83e8c5b13a705a9e2081023c2,0,47,True
ef474869-fe18-4f42-bc95-c0135c73cdcc,чудесный,95af8e702c909eee7145c6dc1a3d756b,9,53,True
55317138-3ac1-486a-b030-f8f9240aa57b,её,ab460ff83e8c5b13a705a9e2081023c2,10,58,True
0bde076b-73c9-4c27-b484-e21217f6540d,закончить,154a5a96cdb51a98d40895acdcc0de60,7,65,True
7034c6f7-18b7-4268-b468-737d075af4ec,который,95af8e702c909eee7145c6dc1a3d756b,12,60,True
4fd9a37f-b620-420b-9c8d-6c26811310a3,закончить,95af8e702c909eee7145c6dc1a3d756b,14,50,True
569a65be-2848-4274-b423-39caab99e4c9,эти,95af8e702c909eee7145c6dc1a3d756b,13,63,True
c0da71ce-3b04-4171-b0fb-edf21eb51524,следовало,95af8e702c909eee7145c6dc1a3d756b,6,77,True
d5e66c0f-bd1b-41d5-a15a-f8383e202ad3,остановить,95af8e702c909eee7145c6dc1a3d756b,15,68,True
dc222b12-d4ff-49fe-bd2d-98228f99a665,им,95af8e702c909eee7145c6dc1a3d756b,18,73,True
e7602772-cf1a-4338-90c8-3ff1e2e829e7,им,76aa633fcb2bec4e6b0852635a8af57c,20,87,True
ef7218bf-18db-4a80-aef2-798d059b3dd2,остановиться,95af8e702c909eee7145c6dc1a3d756b,18,78,True
852fdb57-d00d-4c24-8fee-34d6e0b74452,следовало,76aa633fcb2bec4e6b0852635a8af57c,15,70,True
4446efc6-490b-4035-adf3-8b705f97170f,поздний,95af8e702c909eee7145c6dc1a3d756b,2,51,True
6cb8a69a-1bc8-4210-9dbd-cd8be4aac6a8,проверить,95af8e702c909eee7145c6dc1a3d756b,9,70,True
d695cc00-c50a-48a4-aa3f-9b7f6e8a9416,взять,6fefb7617d77222efd121f4a2d6a79d6,25,67,True
e4b75531-926f-4b85-8671-639c93890999,получить,95af8e702c909eee7145c6dc1a3d756b,12,66,True
b9189d3b-70f2-4a7d-a90e-5bf847a2dd0a,подруга,95af8e702c909eee7145c6dc1a3d756b,9,74,True
b175dee1-95dc-4820-9852-80f45556f1a3,замужем,95af8e702c909eee7145c6dc1a3d756b,12,69,True
aad5ab06-77b5-4898-800a-bfcc334d3774,немедленно,fc6e5caa3dc328e7558b072e6607e399,8,47,True
695e7635-2516-4785-bc98-b3d3add8be9d,эти,08b8fc47e7a869751c13f64a922e6c15,14,81,True
456cdd12-f133-4986-af8e-94c83bda2af8,изучить,95af8e702c909eee7145c6dc1a3d756b,14,64,True
c42194c7-93c0-4b36-91c2-1b36a2a536f6,закончить,fc6e5caa3dc328e7558b072e6607e399,17,58,True
257192fe-16be-461d-be59-9403c556f51e,из-за,fb1007e5ffe149cc08bccaf8eda2ce31,40,139,True
9c396786-e907-4404-be2c-1c15d38443ac,вы,6fefb7617d77222efd121f4a2d6a79d6,36,80,True
4c85c5d6-3b35-4322-a771-0873e8fbb992,минимум,e75f778bbca49e64fdfb582b30648ca9,7,46,True
63729447-f1cc-475e-b56b-530bf394a36e,ясный,95af8e702c909eee7145c6dc1a3d756b,14,49,True
822782ac-7c9b-479d-8781-fbdd09f783d9,им,08b8fc47e7a869751c13f64a922e6c15,10,95,True
8e840234-2515-45ed-bcbb-88073e48a09d,петь,6fefb7617d77222efd121f4a2d6a79d6,33,110,True
c6ad0613-1a8f-4e64-a328-862cd666f624,остановить,fc6e5caa3dc328e7558b072e6607e399,14,52,True
b91ee77d-6b49-4ea6-8620-1ee7693b6b81,остаться,95af8e702c909eee7145c6dc1a3d756b,23,59,True
b027a610-49e5-49f2-86d9-f5df67a871ab,тогда,95af8e702c909eee7145c6dc1a3d756b,16,52,True
ea232f80-d1e9-4351-8a27-69413110783b,минимум,95af8e702c909eee7145c6dc1a3d756b,19,57,True
3c7169cf-1866-456a-bd2d-257a0db2a032,терять,95af8e702c909eee7145c6dc1a3d756b,9,56,True
b18bd470-2078-47f5-8cc0-ec1030f66891,предложить,95af8e702c909eee7145c6dc1a3d756b,16,67,True
0a9ae88b-9a7e-4514-aff3-6facadc8f9c7,чудесный,fc6e5caa3dc328e7558b072e6607e399,13,51,True
e707f6a5-7eb6-471d-8f0f-c3620bd26f5d,следовало,08b8fc47e7a869751c13f64a922e6c15,13,88,True
d0883f08-9637-4d44-b819-1f8279c1879b,над,95af8e702c909eee7145c6dc1a3d756b,17,81,True
eb947fe0-32cb-450a-8bfa-7ff113d3c74d,им,fc6e5caa3dc328e7558b072e6607e399,10,60,True
a653d5e8-5fc0-4a42-99b9-f8524d50a9f0,теперь,95af8e702c909eee7145c6dc1a3d756b,16,57,True
3a4c885c-800d-4103-93e9-cdaee78cfe00,поздний,08b8fc47e7a869751c13f64a922e6c15,11,62,True
676af155-2bb7-48d7-b561-1fa67a8b6dad,прекрасный,95af8e702c909eee7145c6dc1a3d756b,10,68,True
d53777a7-6d9d-4990-85a0-6349f85a5c0a,вас,6fefb7617d77222efd121f4a2d6a79d6,24,73,True
820a5db5-c032-44af-a0c2-32f2b64ac272,эти,fc6e5caa3dc328e7558b072e6607e399,16,60,True
e0ac5e97-c7c5-4ea2-8f84-323eab0a8a10,что-нибудь,95af8e702c909eee7145c6dc1a3d756b,10,68,True
cea75d49-5e19-496b-bced-5a70344eeb09,вам,6fefb7617d77222efd121f4a2d6a79d6,32,65,True
c31d69b1-1521-4807-b260-701beca3bcc1,нам,95af8e702c909eee7145c6dc1a3d756b,16,58,True
51fce3ce-3b82-4d14-8ac1-d7aa5bc8297e,от,95af8e702c909eee7145c6dc1a3d756b,14,55,True
8a44f332-ad9e-4a3f-9948-0280ca56981a,позволить,95af8e702c909eee7145c6dc1a3d756b,4,52,True
85a59c76-afad-4680-bfae-7a5ba48f5b99,им,ca6b767f0cccf093ba737ae2fc4fec3d,11,68,True
745325b2-91ed-45e6-b83d-6b78281c6426,который,fc6e5caa3dc328e7558b072e6607e399,16,57,True
64a18115-45af-4a80-8499-070e59ebc883,взять,95af8e702c909eee7145c6dc1a3d756b,8,57,True
aca45529-ee57-4abb-b042-f76632060277,дать,95af8e702c909eee7145c6dc1a3d756b,12,69,True
d0c37599-3b84-4f62-9420-dc0b780a002a,около,95af8e702c909eee7145c6dc1a3d756b,8,60,True
74f8be5a-f948-4377-8dab-a5645e89cbe7,остановиться,fc6e5caa3dc328e7558b072e6607e399,10,50,True
314fcdaa-e9ed-485d-8914-ccdb345614aa,минимум,154a5a96cdb51a98d40895acdcc0de60,24,63,True
ddbf7de9-3617-484b-9f83-80f48f202a75,вы,95af8e702c909eee7145c6dc1a3d756b,7,52,True
b9d2827f-561b-44db-8d31-8b9e8ea41643,наверху,95af8e702c909eee7145c6dc1a3d756b,8,55,True
9ed910e1-00a1-4c1a-b344-e5346bd92390,вам,95af8e702c909eee7145c6dc1a3d756b,9,46,True
5b4f406d-6974-4268-a3e2-8c4167cf6a7f,бы,6fefb7617d77222efd121f4a2d6a79d6,19,81,True
03222fdc-679f-46ed-9e70-037bf14eb53b,привезти,95af8e702c909eee7145c6dc1a3d756b,5,65,True
4f31345e-9f6a-42ea-b05f-ef9e9f20db49,следовало,fc6e5caa3dc328e7558b072e6607e399,15,81,True
a1b2da6f-ca35-4d67-bf2c-fc4fb5a12b86,показать,95af8e702c909eee7145c6dc1a3d756b,6,53,True
62472c74-db04-4505-9244-7faa23139e2f,тогда,154a5a96cdb51a98d40895acdcc0de60,21,55,True
38befcb2-2580-4a71-8cc4-1957452d472e,наружу,95af8e702c909eee7145c6dc1a3d756b,6,79,True
398e6c34-a316-46f8-9913-2784ac4564d8,вас,95af8e702c909eee7145c6dc1a3d756b,11,48,True
10b9274a-e639-4cf3-bf3c-a9277b72d385,прийти,95af8e702c909eee7145c6dc1a3d756b,10,74,True
75f55d86-82ef-4e83-926c-b14a9b87c54a,слишком,95af8e702c909eee7145c6dc1a3d756b,9,83,True
23c3e403-d30c-4f93-812c-9fc945b6819e,те,95af8e702c909eee7145c6dc1a3d756b,8,51,True
b8b244a5-d38e-49da-84fc-5e6d960f576e,немедленно,c05c242d2524d1de48c68f1667cd7b6b,1,42,True
b8f50b27-2fe6-4c19-8ce7-036ecebe718c,поздний,fc6e5caa3dc328e7558b072e6607e399,13,63,True
ad3a529c-e78a-4ef0-9bd3-1ae332848b6f,бы,95af8e702c909eee7145c6dc1a3d756b,11,59,True
3b48d221-3116-4adc-aa9b-ab8fbdc301a3,женат,95af8e702c909eee7145c6dc1a3d756b,4,57,True
4a2c35a1-3e4b-4111-99fa-fe3c2b4a4d56,минимум,76aa633fcb2bec4e6b0852635a8af57c,19,74,True
89f49099-b34d-43e0-8070-31dba94d647a,чудесный,c80b4e57f158f28299b2a89694c42329,15,65,True
3fa54adf-b59f-4e4c-b745-a0fcfc35c48d,минимум,08b8fc47e7a869751c13f64a922e6c15,9,54,True
c7e53269-b327-40ce-8ee9-6b73b105b165,закончить,c80b4e57f158f28299b2a89694c42329,35,87,True
0056a61f-ce0c-496b-bfc4-7cfff503ed52,из-за,c80b4e57f158f28299b2a89694c42329,24,125,True
c4e027f9-16c4-4502-9ce9-d0cc3bb16133,её,95af8e702c909eee7145c6dc1a3d756b,7,49,True
69e4e0a6-cc7d-45fe-b99c-14ba0a8e7b6d,дать,33b317c5a26046cafcd795a2fe4e919e,24,60,True
7d1101ba-da20-4a47-939c-3702c3454164,всё,95af8e702c909eee7145c6dc1a3d756b,17,69,True
bbe52acf-dc2a-44c5-8147-1f479f781e70,остаться,e75f778bbca49e64fdfb582b30648ca9,21,63,True
cc90a99c-1c0a-48b5-84cd-ebce0710216e,изучить,ad71ee6996c897e759036b345d7b240e,30,68,True
00cd372c-bbf7-4997-a4cd-08923392261b,чудесный,52003757d6b63a3ee7a71f36f5a9a17b,19,79,True
72049831-7db0-4acf-b801-69bd7c708da6,предложить,08b8fc47e7a869751c13f64a922e6c15,14,65,True
888b6a2f-52eb-4c9e-b564-8cd42a982653,проверить,c80b4e57f158f28299b2a89694c42329,52,106,True
1e461780-eb4a-4816-b0d1-cd50cbd2c4f7,около,08b8fc47e7a869751c13f64a922e6c15,15,76,True
193dbf7a-71e6-4329-944f-0c44167acbdb,замужем,c80b4e57f158f28299b2a89694c42329,25,95,True
1d8c0881-1c40-4d64-bac9-3670ac47739f,остаться,76aa633fcb2bec4e6b0852635a8af57c,9,74,True
fd502d3b-4f13-48ad-b9bb-1ad0e3119d0d,нам,08b8fc47e7a869751c13f64a922e6c15,23,70,True
9ddc076d-00b0-4fcb-8b0c-656a05471e05,этот,fc6e5caa3dc328e7558b072e6607e399,18,76,True
d9b73166-12f4-4fd8-8a96-96c8fd907fc4,что-нибудь,08b8fc47e7a869751c13f64a922e6c15,26,73,True
e71075f8-45cb-4b4b-b384-f415bfdf406c,около,76aa633fcb2bec4e6b0852635a8af57c,15,55,True
8a0a638a-8a43-4573-9851-5b13cdb4bda7,позволить,08b8fc47e7a869751c13f64a922e6c15,67,127,True
ceb11925-38db-49b1-b3c1-a70de97fed2f,подруга,fc6e5caa3dc328e7558b072e6607e399,14,71,True
851573fa-92cb-4c4f-b22c-894de708525c,получить,fc6e5caa3dc328e7558b072e6607e399,10,58,True
259f8ed7-ac12-4554-a25b-ec40a9920ab7,остановить,52003757d6b63a3ee7a71f36f5a9a17b,24,73,True
7679ef36-0d5c-45f4-8fab-4444c6f92d9b,что-нибудь,e75f778bbca49e64fdfb582b30648ca9,6,57,True
9b949735-e6e7-4be4-ba39-09fe4dc65260,изучить,fc6e5caa3dc328e7558b072e6607e399,24,63,True
8773b01e-c7c7-4839-943e-ec2e5aca6290,теперь,ad71ee6996c897e759036b345d7b240e,27,61,True
b2a79efe-3a40-400e-85c8-8408f7e55a4f,терять,fb1007e5ffe149cc08bccaf8eda2ce31,32,88,True
dbcc5a39-8b34-4c08-a98f-7b30e9edcdf2,взять,c80b4e57f158f28299b2a89694c42329,37,84,True
a43ee0f9-677a-4cb9-9a36-a21257b77b48,замужем,c05c242d2524d1de48c68f1667cd7b6b,10,83,True
fb698c09-dfb3-4147-a914-469069b696e8,нам,e75f778bbca49e64fdfb582b30648ca9,6,37,True
48f04ee9-41dd-4c9b-8974-72fc41b43a9b,от,fb1007e5ffe149cc08bccaf8eda2ce31,36,97,True
dcd5ae83-ab22-430f-9796-65d90c31882c,тогда,fb1007e5ffe149cc08bccaf8eda2ce31,38,67,True
